sample_id,manuscript_id,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
LNEN015,LNEN015,2.78472956060901,-0.939507058109552,1.66649051826575,0.125363882664003,0.226667788504859,0.350816088885067,-0.123044030545162,0.699401929166502,0.0987356165209646,0.525294583169534
LNEN016,LNEN016,0.0118686859515218,1.25201649688377,0.449580955895669,-0.180258159643012,-1.16113571276348,0.0212988672821741,1.08812498404181,0.815590665906549,-0.38741491123619,-0.529612274895927
LNEN017,LNEN017,2.78640926457723,-0.755783307518261,1.26773328858928,-0.459182917471019,-0.562742789389604,-0.470589396924151,-0.322666355610145,0.203660656210116,0.094004559640968,-0.901987105010611
LNEN018,LNEN018,0.438437256499652,1.19005387038337,-1.03018640447443,-0.358505072633985,0.0589885862431916,0.125722518622811,-0.402715745326538,0.602861375346114,-0.0384064216265124,0.25241858730014
LNEN019,LNEN019,-1.26311514376123,-1.06807984655247,1.4945040036192,0.282427141942036,-0.250646550527502,1.73814496830018,2.40203435383245,0.186081790309493,0.0109306745847197,-2.39748677332806
LNEN020,LNEN020,2.81879071883125,-0.62321495921907,2.64204336557118,0.0429742029548538,-0.42040038359734,0.621693344308683,-0.176737311593329,0.680274269659123,0.31706699771556,0.867966350048728
LNEN021,LNEN021,-1.55178240021206,-1.36423399963583,1.1817526575489,-0.937793797253025,-0.517269242184137,0.890386969106259,1.67932520566536,-0.202105541151376,0.146901995683163,-1.38834724337009
LNEN022,LNEN022,-0.065635793082178,-0.430614338977416,0.817010849369073,10.4242624186531,-3.53232481309145,1.12189279755785,-0.176774708743797,-0.736687081189189,0.50501859389266,-3.18256726416173
LNEN023,LNEN023,0.696710610594898,2.0245621186415,0.947627921422875,0.564874070060421,1.1708601186521,0.4474734525008,0.154956710956411,4.89428963836969,-0.460939782303992,-0.403595309189307
LNEN024,LNEN024,-0.577761377153667,1.06090809870326,-0.575501339471752,2.98201930678913,0.182493369655081,-2.59190180403979,-0.16210121288419,-4.08980873757947,0.694901731964032,-0.447149046878527
LNEN025,LNEN025,0.0820301883316833,2.10793159737632,-0.371758307179721,3.20228576053167,0.0692270747256494,0.0896581055700345,-0.3329018049743,0.136385142241998,0.580016262749675,-0.565197906716346
LNEN026,LNEN026,0.984060275529965,-1.05605298753602,-1.84100858907149,2.23442635718381,-0.203851730831228,3.85992699052999,0.434429818129055,0.164809397497427,-0.0333274118161389,2.48358794292291
LNEN027,LNEN027,-1.34110388261107,0.119770313068377,-0.94852805418393,2.37340363906705,-0.0725114199299235,-0.884107318280808,0.606084214855634,-1.47660166334751,2.15538118482844,1.68200524192184
LNEN028,LNEN028,0.0929550496683811,1.4980091919353,-0.250609012002235,0.246998358201422,-0.490049707155933,-0.441558771125547,0.755769295708265,-0.798826852177848,0.722230963624035,0.145188968117045
LNEN029,LNEN029,2.85557074080512,-0.747875062921162,-1.21547747654107,0.400542252246809,-0.103711543537307,0.213250356382394,-0.0370980085365641,1.51779894934715,0.334122531002207,-0.663107406448165
LNEN030,LNEN030,-0.094496261635605,1.55444749005571,-0.711302559056692,-0.565060979473721,-0.700248736479367,-0.247563422574801,0.0769117863702349,-0.574223714970178,-0.0723668666914275,0.210479654981867
LNEN031,LNEN031,0.00436707047947921,2.0871569637744,-0.407768337011584,-0.139373127738202,0.296034416773573,0.0874162017308996,0.0200748269969292,-0.80878426749356,-0.0355402248276074,0.291072357380036
LNEN032,LNEN032,0.0826040635811485,2.5103092229378,-1.06205480826748,2.37952060195051,0.547164111698847,0.742830425227799,-0.0332429045407077,-2.29110108774355,0.498259236910961,0.644581362920392
LNEN033,LNEN033,-0.30869066224757,2.01417739025778,0.608352378170544,1.00109599319376,-0.0269200275635746,-0.0296213358822262,0.135691611137264,1.75105119668345,-0.368711551280452,-0.759979985543615
